Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label
249,010111011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.91,_PHASE
250,111011001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.93,_PHASE
251,110011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.95,_PHASE
252,010110101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.97,_PHASE
253,001001010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.99,_PHASE
254,000111000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.01,_PHASE
255,111111010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.03,_PHASE
256,011101100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.05,_PHASE
257,001010111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.07,_PHASE
258,000101011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.09,_PHASE
259,011110111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.11,_PHASE
260,111010110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.13,_PHASE
261,110110000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.15,_PHASE
262,111110111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.17,_PHASE
263,110101111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.19,_PHASE
264,010101101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.21,_PHASE
265,001111010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.23,_PHASE
266,000001101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.25,_PHASE
267,010100110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.26,_PHASE
268,101011100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.28,_PHASE
269,110001101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.30,_PHASE
270,001101010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.32,_PHASE
271,010101001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.34,_PHASE
272,101110100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.36,_PHASE
273,000011011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.38,_PHASE
274,111111011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.40,_PHASE
275,001111011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.42,_PHASE
276,010011101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.44,_PHASE
277,010111110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.45,_PHASE
278,011010101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.47,_PHASE
279,100000001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.49,_PHASE
280,001110011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.51,_PHASE
281,110011001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.53,_PHASE
282,110001111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.55,_PHASE
283,011110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.57,_PHASE
284,010010000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.59,_PHASE
285,011111001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.61,_PHASE
286,010110110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.63,_PHASE
287,110111111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.64,_PHASE
288,101010100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.66,_PHASE
289,011001100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.68,_PHASE
290,010110000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.74,_PHASE
291,011000110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.76,_PHASE
292,111000001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.78,_PHASE
293,010101110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.80,_PHASE
294,111110011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.81,_PHASE
295,000111000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.83,_PHASE
296,110001111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.85,_PHASE
297,101011101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.87,_PHASE
298,011101010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.89,_PHASE
299,010100010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.91,_PHASE
300,011110000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.93,_PHASE
301,000101111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.95,_PHASE
302,100110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.97,_PHASE
303,011010101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.98,_PHASE
304,111110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.00,_PHASE
305,000010000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.02,_PHASE
306,011010001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.04,_PHASE
307,110001010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.06,_PHASE
308,101100000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.08,_PHASE
309,100000001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.10,_PHASE
310,000001011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.12,_PHASE
311,000100100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.14,_PHASE
312,010110101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.16,_PHASE
313,000010111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.17,_PHASE
314,000110011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.19,_PHASE
315,001010011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.21,_PHASE
316,000000001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.23,_PHASE
317,110000101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.25,_PHASE
318,011100011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.27,_PHASE
319,011010000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.29,_PHASE
320,101000111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.31,_PHASE
321,010111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.33,_PHASE
322,110101000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.35,_PHASE
323,011001011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.37,_PHASE
324,000111110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.38,_PHASE
325,110000101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.40,_PHASE
326,000010011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.42,_PHASE
327,110010001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.44,_PHASE
328,111111101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.46,_PHASE
329,100100111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.48,_PHASE
330,000010000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.50,_PHASE
331,000110100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.52,_PHASE
332,101101100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.54,_PHASE
333,001100100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.56,_PHASE
334,000100011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.57,_PHASE
335,010010001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.59,_PHASE
336,000001011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.61,_PHASE
337,101000101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.63,_PHASE
338,011101010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.65,_PHASE
339,111100101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.67,_PHASE
340,001010101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.69,_PHASE
341,101001100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.71,_PHASE
342,110010001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.73,_PHASE
343,000100011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.75,_PHASE
344,100011111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.77,_PHASE
345,110100010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.79,_PHASE
346,000100010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.80,_PHASE
347,110101000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.82,_PHASE
348,111111010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.84,_PHASE
349,001111101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.86,_PHASE
350,111001101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.88,_PHASE
351,000000101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.90,_PHASE
352,011010110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.92,_PHASE
353,110100000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.94,_PHASE
354,101001111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.96,_PHASE
355,111111010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,6.98,_PHASE
356,110111101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.00,_PHASE
357,110011011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.02,_PHASE
358,111001110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.04,_PHASE
359,111000001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.05,_PHASE
360,110110001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.07,_PHASE
361,100101011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.09,_PHASE
362,111001110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.11,_PHASE
363,101011111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.13,_PHASE
364,010110101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.16,_PHASE
365,010101111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.17,_PHASE
366,011100001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.20,_PHASE
367,000000000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.22,_PHASE
368,001111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.24,_PHASE
369,101011010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.26,_PHASE
370,001101000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.28,_PHASE
371,010110111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.30,_PHASE
372,111001101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.32,_PHASE
373,010011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.34,_PHASE
374,101101001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.36,_PHASE
375,010000111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.38,_PHASE
376,110011111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.40,_PHASE
377,101010101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.42,_PHASE
378,100011101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.44,_PHASE
379,001000010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.46,_PHASE
380,000010001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.48,_PHASE
381,001010001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.50,_PHASE
382,001110110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.52,_PHASE
383,101000011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.54,_PHASE
384,101111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.56,_PHASE
385,000001100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.58,_PHASE
386,010101001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.60,_PHASE
387,001011001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.62,_PHASE
388,001010010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.64,_PHASE
389,001011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.65,_PHASE
390,011111001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.67,_PHASE
391,101110011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.69,_PHASE
392,010100000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.71,_PHASE
393,100111000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.73,_PHASE
394,111100000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.75,_PHASE
395,010101000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.77,_PHASE
396,010001111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.79,_PHASE
397,001110001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.81,_PHASE
398,101010100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.83,_PHASE
399,000100101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.84,_PHASE
400,000110011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.86,_PHASE
401,010111111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.88,_PHASE
402,111001010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.90,_PHASE
403,101101110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.92,_PHASE
404,001000011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.94,_PHASE
405,100111111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.96,_PHASE
406,100110100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,7.98,_PHASE
407,111011110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.00,_PHASE
408,100100101011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.02,_PHASE
409,000011011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.04,_PHASE
410,110111100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.06,_PHASE
411,010011011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.08,_PHASE
412,010101100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.10,_PHASE
413,111111010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.11,_PHASE
414,011110001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.13,_PHASE
415,011010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.15,_PHASE
416,011010000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.17,_PHASE
417,011000101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.19,_PHASE
418,100101000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.21,_PHASE
419,000000001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.23,_PHASE
420,010110001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.25,_PHASE
421,001001001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.27,_PHASE
422,000100000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.28,_PHASE
423,001100111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.30,_PHASE
424,110011111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.32,_PHASE
425,111010110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.34,_PHASE
426,110000000001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.36,_PHASE
427,010010011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.38,_PHASE
428,001100110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.40,_PHASE
429,011010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.42,_PHASE
430,100100101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.47,_PHASE
431,111100101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.49,_PHASE
432,110011100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.51,_PHASE
433,010110100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.53,_PHASE
434,100100100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.55,_PHASE
435,111000000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.56,_PHASE
436,101111100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.58,_PHASE
437,000011001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.60,_PHASE
438,100011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.62,_PHASE
439,110010001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.64,_PHASE
440,110000100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.66,_PHASE
441,101101011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.68,_PHASE
442,110110100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.70,_PHASE
443,000100011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.72,_PHASE
444,111000100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.74,_PHASE
445,101000000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.75,_PHASE
446,000111010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.77,_PHASE
447,101000011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.79,_PHASE
448,011001011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.81,_PHASE
449,100010100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.83,_PHASE
450,010010111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.85,_PHASE
451,110110010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.87,_PHASE
452,000010111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.89,_PHASE
453,100110011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.91,_PHASE
454,011101001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.93,_PHASE
455,100011010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.94,_PHASE
456,101101011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.96,_PHASE
457,100110101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,8.98,_PHASE
458,101001010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.00,_PHASE
459,101000010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.02,_PHASE
460,000001110011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.04,_PHASE
461,100000110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.06,_PHASE
462,000100101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.08,_PHASE
463,011011111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.10,_PHASE
464,001001010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.12,_PHASE
465,010011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.14,_PHASE
466,101101101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.16,_PHASE
467,000001001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.18,_PHASE
468,101000100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.20,_PHASE
469,101011010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.21,_PHASE
470,110111110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.23,_PHASE
471,101011011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.25,_PHASE
472,111110000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.27,_PHASE
473,100101111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.29,_PHASE
474,111111000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.31,_PHASE
475,001110000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.33,_PHASE
476,000110000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.35,_PHASE
477,010100001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.37,_PHASE
478,110011100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.39,_PHASE
479,101010001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.40,_PHASE
480,100001001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.42,_PHASE
481,101011100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.44,_PHASE
482,000100101101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.46,_PHASE
483,001000111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.48,_PHASE
484,100101001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.50,_PHASE
485,110101111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.52,_PHASE
486,111001110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.54,_PHASE
487,010011101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.56,_PHASE
488,111100111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.59,_PHASE
489,000100110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.61,_PHASE
490,101000111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.63,_PHASE
491,100001101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.65,_PHASE
492,011001011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.67,_PHASE
493,011010000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.69,_PHASE
494,111111100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.71,_PHASE
495,000110111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.73,_PHASE
496,111100011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.75,_PHASE
497,100100100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,9.77,_PHASE
