Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label,Backend
218,101111000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.74,_PHASE_GPU,GPU
219,001010000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.76,_PHASE_GPU,GPU
220,000110111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.78,_PHASE_GPU,GPU
221,110001111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.80,_PHASE_GPU,GPU
222,101001010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.82,_PHASE_GPU,GPU
223,010111010110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.85,_PHASE_GPU,GPU
224,011101100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.87,_PHASE_GPU,GPU
225,001101110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.89,_PHASE_GPU,GPU
226,010010101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.91,_PHASE_GPU,GPU
227,001010111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.93,_PHASE_GPU,GPU
228,001110100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.95,_PHASE_GPU,GPU
229,010111001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,4.98,_PHASE_GPU,GPU
230,100010100110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.00,_PHASE_GPU,GPU
231,001101011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.02,_PHASE_GPU,GPU
232,101100110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.04,_PHASE_GPU,GPU
233,001010010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.06,_PHASE_GPU,GPU
234,001010011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.08,_PHASE_GPU,GPU
235,100000101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.11,_PHASE_GPU,GPU
236,011100110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.13,_PHASE_GPU,GPU
237,011000111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.15,_PHASE_GPU,GPU
238,101111111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.17,_PHASE_GPU,GPU
239,011011110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.19,_PHASE_GPU,GPU
240,010110111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.21,_PHASE_GPU,GPU
241,001011101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.23,_PHASE_GPU,GPU
242,001001110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.25,_PHASE_GPU,GPU
243,110011011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.27,_PHASE_GPU,GPU
244,101111000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.29,_PHASE_GPU,GPU
245,110000101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.32,_PHASE_GPU,GPU
246,111100110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.39,_PHASE_GPU,GPU
247,001001111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.41,_PHASE_GPU,GPU
248,100011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.44,_PHASE_GPU,GPU
249,100110100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.46,_PHASE_GPU,GPU
250,000111011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.48,_PHASE_GPU,GPU
251,011011011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.50,_PHASE_GPU,GPU
252,010101111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.52,_PHASE_GPU,GPU
253,111100100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.54,_PHASE_GPU,GPU
254,011011110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.56,_PHASE_GPU,GPU
255,010111001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.58,_PHASE_GPU,GPU
256,011111111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.60,_PHASE_GPU,GPU
257,100110101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.62,_PHASE_GPU,GPU
258,101110001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.64,_PHASE_GPU,GPU
259,110011001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.66,_PHASE_GPU,GPU
260,010001000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.68,_PHASE_GPU,GPU
261,001110111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.70,_PHASE_GPU,GPU
262,000011010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.72,_PHASE_GPU,GPU
263,100100000110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.74,_PHASE_GPU,GPU
264,100110000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.76,_PHASE_GPU,GPU
265,101101110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.77,_PHASE_GPU,GPU
266,110100001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.79,_PHASE_GPU,GPU
267,000100111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.81,_PHASE_GPU,GPU
268,010110010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.83,_PHASE_GPU,GPU
269,100110111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.85,_PHASE_GPU,GPU
270,101111000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.87,_PHASE_GPU,GPU
271,010110111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.89,_PHASE_GPU,GPU
272,110011110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.91,_PHASE_GPU,GPU
273,010101111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.93,_PHASE_GPU,GPU
274,000100010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.95,_PHASE_GPU,GPU
275,011101000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.97,_PHASE_GPU,GPU
276,000111101010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,5.99,_PHASE_GPU,GPU
277,001001101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",True,6.01,_PHASE_GPU,GPU
