Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label
218,0010101011010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.47,NONE
219,0001001101011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.49,NONE
220,0100111010010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.51,NONE
221,1100011111111001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.53,NONE
222,1110010000000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.56,NONE
223,0001010101001001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.58,NONE
224,0111101100000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.60,NONE
225,1100110001000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.62,NONE
226,0010101111010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.64,NONE
227,0100101110111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.66,NONE
228,0000101101101000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.68,NONE
229,0010110110010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.70,NONE
230,1011001010111011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.72,NONE
231,0001010011100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.74,NONE
232,1111100001000000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.76,NONE
233,1011100100010101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.78,NONE
234,0010100101100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.80,NONE
235,0000111001110101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.82,NONE
236,0111000001000010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.84,NONE
237,1011100000010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.86,NONE
238,1001001100010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.88,NONE
239,1100100010011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.90,NONE
240,0110000010101111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.92,NONE
241,1010100000100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.94,NONE
242,1111000110011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.96,NONE
243,0111110000100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,4.98,NONE
244,0010010001010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.00,NONE
245,0111001011010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.02,NONE
246,1111010010001101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.05,NONE
247,0101101011001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.07,NONE
248,1101111001001011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.09,NONE
249,0010111010010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.11,NONE
250,1010101010001001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.13,NONE
251,1111001010010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.15,NONE
252,0010110111010001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.17,NONE
253,0100010100011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.20,NONE
254,1100111001110101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.22,NONE
255,1111010101001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.24,NONE
256,0100101100001100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.26,NONE
257,0100000011111001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.28,NONE
258,1111100010000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.30,NONE
259,0000001011000110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.32,NONE
260,0110111100000110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.37,NONE
261,0101110000100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.39,NONE
262,0010111110000010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.41,NONE
263,1010010101111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.43,NONE
264,0000110100100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.45,NONE
265,1100100100101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.47,NONE
266,1010000000011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.49,NONE
267,0101101101010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.51,NONE
268,0001011101101011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.53,NONE
269,0010010100010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.55,NONE
270,1111111011110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.57,NONE
271,0100000110101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.59,NONE
272,0110000110010100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.61,NONE
273,0000010111011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.63,NONE
274,1001000000001111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.65,NONE
275,1110111010010101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.67,NONE
276,0000111110010100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.69,NONE
277,0100001011000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.71,NONE
278,1001001101100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.73,NONE
279,1001010111110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.75,NONE
280,1101010111000000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.77,NONE
281,0111111011110011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.79,NONE
282,0000001011011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.81,NONE
283,0111101010001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.83,NONE
284,0011000011111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.85,NONE
285,1001010001010101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.87,NONE
286,0000010001111111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.89,NONE
287,1110001101111111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.91,NONE
288,0101010110101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.93,NONE
289,1100101011101011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.95,NONE
290,0100011111010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.97,NONE
291,0001111111000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,5.99,NONE
292,0110011010111101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.01,NONE
293,1110001100010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.03,NONE
294,0000101000110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.05,NONE
295,1010101101011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.07,NONE
296,1111101000010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.08,NONE
297,0000110001111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.10,NONE
298,1001111011011001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.13,NONE
299,1000101000100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.15,NONE
300,0010010011000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.17,NONE
301,1100000111101111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.19,NONE
302,0011100101010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.21,NONE
303,1010000000011010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.23,NONE
304,1101110001111000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.25,NONE
305,1011010100100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.26,NONE
306,1110011101010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.28,NONE
307,0110111100110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.30,NONE
308,1111001101001011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.32,NONE
309,0000101100000010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.34,NONE
310,1010111110001110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.36,NONE
311,0110111000110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.38,NONE
312,0011111110001111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.40,NONE
313,1111011010111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.42,NONE
314,1010101011100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.44,NONE
315,0001001100100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.46,NONE
316,1110111000100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.48,NONE
317,0011100110001101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.50,NONE
318,1010100011000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.52,NONE
319,0011011101000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.54,NONE
320,1011011110111011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.56,NONE
321,1101101001101111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.58,NONE
322,0101011101010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.60,NONE
323,0111010011111010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.62,NONE
324,0000100000010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.64,NONE
325,1100001110011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.66,NONE
326,1000001010011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.68,NONE
327,0100100011111011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.70,NONE
328,0101011101110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.72,NONE
329,1011000010111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.74,NONE
330,0101011000100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.76,NONE
331,1110100000110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.78,NONE
332,1010100010010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.80,NONE
333,0000010100100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.82,NONE
334,0100110001000010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.84,NONE
335,1001100001001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.86,NONE
336,1000001001101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.88,NONE
337,1000100001101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.90,NONE
338,0001001000010000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.92,NONE
339,1111100110011101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.97,NONE
340,0100101000001010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,6.99,NONE
341,0011011100101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.01,NONE
342,0100011010000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.03,NONE
343,0000011100001111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.05,NONE
344,1011100010110011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.07,NONE
345,1000011100000000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.09,NONE
346,1111110110110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.11,NONE
347,0111001110010101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.13,NONE
348,0010011101000011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.15,NONE
349,0000111010000000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.17,NONE
350,0100000000010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.19,NONE
351,0100001111101000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.21,NONE
352,1001011001101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.23,NONE
353,0001000100011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.25,NONE
354,1011100111001001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.27,NONE
355,1001011110100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.29,NONE
356,1100101101010011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.31,NONE
357,0100110111100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.33,NONE
358,0110001000110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.35,NONE
359,1001101010000111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.37,NONE
360,0110011100101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.39,NONE
361,1111001001100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.41,NONE
362,0100100001011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.43,NONE
363,1100011111010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.45,NONE
364,1000110000011111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.47,NONE
365,0011000111011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.50,NONE
366,1001110110100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.52,NONE
367,0011001110010110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.54,NONE
368,0100011101101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.56,NONE
369,1011100011001101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.58,NONE
370,1110010110001110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.60,NONE
371,1111111010101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.62,NONE
372,1110111001110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.64,NONE
373,0011110101100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.67,NONE
374,1010101001111110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.69,NONE
375,1100001011011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.71,NONE
376,1111011101110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.73,NONE
377,0100101001011100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.75,NONE
378,0000011101101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.77,NONE
379,1111110001101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.79,NONE
380,1001001010100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.81,NONE
381,0011111100101101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.83,NONE
382,1011010110011011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.85,NONE
383,0101101001111010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.87,NONE
384,0010100111101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.89,NONE
385,0011111100101100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.91,NONE
386,1111101111110000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.93,NONE
387,1101010001101110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.95,NONE
388,1101100000100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.97,NONE
389,1000110010101001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,7.99,NONE
390,1011001110000110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.01,NONE
391,1011110101001101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.03,NONE
392,0001000000100010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.05,NONE
393,1110111000110111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.07,NONE
394,0111101001101001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.09,NONE
395,0001111110000110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.11,NONE
396,0110111111001100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.13,NONE
397,0110011010100000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.15,NONE
398,0110101110100011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.17,NONE
399,0000001010110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.19,NONE
400,1000111000100110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.21,NONE
401,0110010111010101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.23,NONE
402,1010010100010010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.25,NONE
403,1110010101001000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.27,NONE
404,1101111110111100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.29,NONE
405,0001011011100111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.31,NONE
406,0001011100010111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.33,NONE
407,1011100100100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.35,NONE
408,0010011110000110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.37,NONE
409,0010000100011101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.39,NONE
410,1110001010110000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.41,NONE
411,1111100111101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.43,NONE
412,1110100001000010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.45,NONE
413,0010001110111111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.47,NONE
414,1010011111110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.49,NONE
415,1101110101110100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.51,NONE
416,0011011010111111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.53,NONE
417,1101110100011100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.55,NONE
418,0100111110100101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.59,NONE
419,0010111001100001,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.61,NONE
420,1111000010111111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.63,NONE
421,1001110111001011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.65,NONE
422,1000111001011000,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.67,NONE
423,1101101001101010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.69,NONE
424,1001001000000101,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.71,NONE
425,1100110000100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.73,NONE
426,1110100110000110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.75,NONE
427,0101010111110011,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.77,NONE
428,1011111010110110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.79,NONE
429,1101111111011110,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.81,NONE
430,1011110000100100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.83,NONE
431,0100001111011100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.85,NONE
432,1100001001110111,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.87,NONE
433,0010111101001010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.89,NONE
434,0011110111000100,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.91,NONE
435,1100101011110010,80,"{'rz': 32, 'sx': 18, 'barrier': 16, 'measure': 16, 'reset': 16}",False,8.93,NONE
